month,day,hour,ghi_wm2,wind_speed_ms,temperature_c
7,3,16,276.0,2.4,21.0
7,3,17,223.0,2.5,21.8
7,3,18,160.6,4.2,20.3
7,3,19,85.9,2.4,17.1
7,3,20,1.1,3.0,17.3
7,3,21,0.0,2.6,15.8
7,3,22,0.0,3.0,19.5
7,3,23,0.0,3.0,20.2
7,4,0,0.0,2.9,16.6
7,4,1,0.0,3.2,17.2
7,4,2,0.0,3.9,17.5
7,4,3,0.0,3.9,19.4
7,4,4,0.5,5.0,15.8
7,4,5,107.5,3.7,17.3
7,4,6,216.0,3.9,20.3
7,4,7,342.3,4.0,21.7
7,4,8,415.7,4.4,19.1
7,4,9,516.9,3.4,23.1
7,4,10,555.1,4.8,22.5
7,4,11,619.8,3.2,21.5
7,4,12,598.4,3.0,22.9
7,4,13,588.5,2.8,22.6
7,4,14,551.5,2.7,25.4
7,4,15,498.0,3.0,23.4
7,4,16,423.9,3.7,23.7
7,4,17,354.1,2.6,18.1
7,4,18,216.5,2.8,20.2
7,4,19,116.5,2.7,17.5
7,4,20,0.5,2.8,17.5
7,4,21,0.0,2.9,15.9
7,4,22,0.0,2.9,19.5
7,4,23,0.0,3.1,17.0
7,5,0,0.0,3.1,17.5
7,5,1,0.0,3.3,19.3
7,5,2,0.0,3.9,17.6
7,5,3,0.0,3.6,16.9
7,5,4,0.0,3.6,18.8
7,5,5,93.4,4.0,17.5
7,5,6,176.3,3.8,19.7
7,5,7,255.2,3.8,20.6
7,5,8,344.0,3.6,20.0
7,5,9,402.5,3.6,21.3
7,5,10,412.3,3.4,22.2
7,5,11,435.0,4.0,22.2
7,5,12,480.2,3.2,24.6
7,5,13,473.9,3.2,22.7
7,5,14,449.5,4.4,26.8
7,5,15,388.2,2.6,22.5
7,5,16,335.2,2.7,22.2
7,5,17,251.4,2.4,22.4
7,5,18,178.1,2.4,17.6
7,5,19,82.4,3.4,15.9
7,5,20,0.0,2.4,16.5
7,5,21,0.0,2.8,17.9
7,5,22,0.0,2.6,15.7
7,5,23,0.0,3.1,15.8
7,6,0,0.0,3.0,15.6
7,6,1,0.0,4.7,16.4
7,6,2,0.0,4.2,17.5
7,6,3,0.0,3.9,18.4
7,6,4,0.0,4.4,16.9
7,6,5,92.0,3.6,19.4
7,6,6,168.9,3.5,19.0
7,6,7,270.9,3.7,21.3
7,6,8,346.6,3.6,19.2
7,6,9,396.7,3.5,22.5
7,6,10,438.9,4.4,25.1
7,6,11,466.6,3.3,24.4
7,6,12,462.6,3.8,23.6
7,6,13,425.4,3.9,24.5
7,6,14,399.5,2.9,25.5
7,6,15,400.1,3.0,24.8
7,6,16,326.8,2.8,20.9
7,6,17,267.1,2.4,20.5
7,6,18,176.4,2.5,17.7
7,6,19,85.4,2.4,16.9
7,6,20,0.0,3.0,17.6
7,6,21,0.0,3.1,19.2
7,6,22,0.0,2.6,17.3
7,6,23,0.0,3.5,16.4
7,7,0,0.0,3.2,18.1
7,7,1,0.0,3.2,17.3
7,7,2,0.0,3.5,18.0
7,7,3,0.0,4.6,16.3
7,7,4,0.0,3.5,19.8
7,7,5,49.8,4.0,16.1
7,7,6,95.8,3.5,21.1
7,7,7,138.8,4.3,21.2
7,7,8,183.6,3.9,23.1
7,7,9,222.1,4.6,20.4
7,7,10,237.4,3.3,27.1
7,7,11,258.7,4.0,23.1
7,7,12,270.2,3.9,23.5
7,7,13,276.6,2.8,24.4
7,7,14,263.8,2.9,20.8
7,7,15,218.4,2.6,22.3
7,7,16,184.9,3.2,19.2
7,7,17,155.9,3.4,20.6
7,7,18,94.0,3.4,17.2
7,7,19,48.6,2.7,18.8
7,7,20,0.0,3.4,20.2
7,7,21,0.0,2.9,17.2
7,7,22,0.0,3.4,16.5
7,7,23,0.0,3.0,18.5
7,8,0,0.0,2.9,17.9
7,8,1,0.0,3.5,19.4
7,8,2,0.0,3.4,15.1
7,8,3,0.0,3.6,15.4
7,8,4,0.0,4.9,17.0
7,8,5,88.7,3.8,17.7
7,8,6,175.9,3.7,21.1
7,8,7,245.4,3.5,21.1
7,8,8,295.7,3.5,22.1
7,8,9,386.5,4.6,22.2
7,8,10,437.5,3.5,21.2
7,8,11,431.5,3.1,21.5
7,8,12,478.3,3.0,24.5
7,8,13,416.4,2.8,22.4
7,8,14,388.6,2.8,18.6
7,8,15,381.5,2.9,22.2
7,8,16,334.2,2.6,19.8
7,8,17,231.5,2.4,23.6
7,8,18,166.2,2.3,19.9
7,8,19,77.5,3.3,14.8
7,8,20,0.0,2.9,17.4
7,8,21,0.0,2.8,14.2
7,8,22,0.0,2.6,15.9
7,8,23,0.0,2.8,17.4
7,9,0,0.0,3.2,18.3
7,9,1,0.0,3.4,19.9
7,9,2,0.0,3.5,19.0
7,9,3,0.0,3.8,18.8
7,9,4,0.0,3.9,20.6
7,9,5,64.5,4.0,18.1
7,9,6,124.8,3.6,23.3
7,9,7,169.5,5.2,24.1
7,9,8,230.6,3.7,24.0
7,9,9,264.7,3.9,23.8
7,9,10,308.1,4.2,21.3
7,9,11,325.9,4.0,24.7
7,9,12,317.2,2.9,23.5
7,9,13,307.0,3.8,20.8
7,9,14,307.2,2.8,24.9
7,9,15,298.0,2.8,23.1
7,9,16,247.0,2.5,22.3
7,9,17,186.6,2.4,21.0
7,9,18,131.2,2.4,22.2
7,9,19,63.6,2.4,16.1
7,9,20,0.0,3.9,16.5
7,9,21,0.0,2.8,19.1
7,9,22,0.0,2.9,18.9
7,9,23,0.0,2.9,17.8
7,10,0,0.0,3.7,19.6
7,10,1,0.0,3.2,17.3
7,10,2,0.0,3.6,17.3
7,10,3,0.0,3.4,16.6
7,10,4,0.0,3.7,19.2
7,10,5,78.0,4.9,16.6
7,10,6,164.0,5.8,19.0
7,10,7,235.7,3.7,20.2
7,10,8,279.0,5.0,21.1
7,10,9,355.1,4.5,21.6
7,10,10,397.7,3.3,24.4
7,10,11,425.5,3.6,23.3
7,10,12,419.6,2.9,23.7
7,10,13,389.5,2.8,22.6
7,10,14,364.0,2.8,24.5
7,10,15,324.6,2.7,23.3
7,10,16,302.4,2.5,20.0
7,10,17,223.2,2.4,21.0
7,10,18,164.6,3.1,19.5
7,10,19,74.9,3.1,17.9
7,10,20,0.0,2.5,16.4
7,10,21,0.0,3.2,19.5
7,10,22,0.0,3.4,18.0
7,10,23,0.0,3.5,19.7
7,11,0,0.0,3.0,16.3
7,11,1,0.0,3.7,16.9
7,11,2,0.0,3.8,18.0
7,11,3,0.0,3.8,16.3
7,11,4,0.0,4.1,16.3
7,11,5,81.7,4.3,18.9
7,11,6,168.2,3.5,20.3
7,11,7,250.5,3.5,23.2
7,11,8,293.6,3.6,21.8
7,11,9,340.8,3.3,23.2
7,11,10,380.9,3.3,23.1
7,11,11,423.6,3.4,22.6
7,11,12,436.5,3.0,22.7
7,11,13,395.6,2.9,26.2
7,11,14,392.2,2.6,21.0
7,11,15,326.1,2.6,19.3
7,11,16,307.7,4.9,20.9
7,11,17,229.0,3.2,21.6
7,11,18,157.1,3.0,20.2
7,11,19,72.3,2.4,14.9
7,11,20,0.0,2.7,17.7
7,11,21,0.0,2.8,18.2
7,11,22,0.0,3.0,16.5
7,11,23,0.0,2.8,18.0
7,12,0,0.0,3.1,19.2
7,12,1,0.0,4.1,16.0
7,12,2,0.0,3.8,16.0
7,12,3,0.0,3.5,19.2
7,12,4,0.0,3.9,18.5
7,12,5,82.7,4.0,16.6
7,12,6,183.2,3.7,21.5
7,12,7,237.0,4.0,17.8
7,12,8,351.3,3.7,22.3
7,12,9,384.7,3.5,21.7
7,12,10,460.4,3.7,23.9
7,12,11,422.2,3.8,24.8
7,12,12,493.4,3.1,22.5
7,12,13,490.4,3.2,26.6
7,12,14,404.7,4.3,24.2
7,12,15,363.2,3.0,24.0
7,12,16,345.3,2.8,21.1
7,12,17,249.9,3.3,20.4
7,12,18,162.4,2.8,20.8
7,12,19,88.5,3.2,20.1
7,12,20,0.0,3.1,17.3
7,12,21,0.0,2.6,17.5
7,12,22,0.0,2.6,18.8
7,12,23,0.0,3.2,16.7
7,13,0,0.0,4.0,19.4
7,13,1,0.0,3.6,15.8
7,13,2,0.0,3.9,18.2
7,13,3,0.0,3.4,19.2
7,13,4,0.0,3.6,17.3
7,13,5,61.5,4.7,16.6
7,13,6,128.4,3.8,18.9
7,13,7,205.3,3.7,20.3
7,13,8,268.8,3.6,22.3
7,13,9,299.2,3.3,23.9
7,13,10,361.4,3.8,23.7
7,13,11,396.0,3.4,21.7
7,13,12,391.9,4.0,24.1
7,13,13,385.6,3.0,24.5
7,13,14,318.7,2.7,21.6
7,13,15,291.1,2.7,22.1
7,13,16,282.2,2.6,23.0
7,13,17,188.0,2.4,20.1
7,13,18,128.3,2.8,19.5
7,13,19,62.6,2.6,19.0
7,13,20,0.0,3.6,17.1
7,13,21,0.0,3.2,13.8
7,13,22,0.0,2.6,17.5
7,13,23,0.0,3.1,18.0
7,14,0,0.0,3.2,18.7
7,14,1,0.0,3.8,17.3
7,14,2,0.0,3.3,18.1
7,14,3,0.0,3.5,18.1
7,14,4,0.0,3.6,17.1
7,14,5,68.8,4.0,14.9
7,14,6,140.3,3.5,21.5
7,14,7,211.7,4.6,22.9
7,14,8,279.5,3.8,21.5
7,14,9,360.2,3.7,21.8
7,14,10,362.2,3.2,21.0
7,14,11,386.5,3.2,22.9
7,14,12,406.9,2.9,24.3
7,14,13,389.1,3.3,22.1
7,14,14,390.6,2.7,25.8
7,14,15,364.6,2.8,24.8
7,14,16,314.5,3.1,22.0
7,14,17,243.5,3.0,16.6
7,14,18,161.7,4.0,22.4
7,14,19,70.0,2.7,16.7
7,14,20,0.0,2.5,18.5
7,14,21,0.0,2.6,18.4
7,14,22,0.0,3.1,17.3
7,14,23,0.0,2.9,16.2
7,15,0,0.0,3.0,16.8
7,15,1,0.0,3.7,17.3
7,15,2,0.0,3.4,15.6
7,15,3,0.0,4.9,17.6
7,15,4,0.0,3.7,17.0
7,15,5,71.7,5.3,18.3
7,15,6,159.8,4.6,22.6
7,15,7,238.7,3.6,19.7
7,15,8,312.0,3.6,23.5
7,15,9,357.0,3.4,23.9
7,15,10,415.5,3.7,22.6
7,15,11,398.4,3.2,21.2
7,15,12,417.9,2.9,24.5
7,15,13,452.8,3.0,24.0
7,15,14,403.8,2.8,23.2
7,15,15,363.4,2.6,24.2
7,15,16,305.9,2.6,23.7
7,15,17,213.6,2.7,18.8
7,15,18,160.2,2.5,17.1
7,15,19,70.4,2.8,17.9
7,15,20,0.0,2.6,17.0
7,15,21,0.0,2.8,18.1
7,15,22,0.0,3.0,20.4
7,15,23,0.0,2.9,19.7
7,16,0,0.0,3.2,16.1
7,16,1,0.0,3.9,18.4
7,16,2,0.0,4.3,16.6
7,16,3,0.0,3.3,19.1
7,16,4,0.0,3.5,18.1
7,16,5,83.0,3.8,17.1
7,16,6,191.2,3.7,20.3
7,16,7,304.8,4.2,20.3
7,16,8,343.2,4.0,20.4
7,16,9,463.1,3.4,24.1
7,16,10,472.6,3.2,20.9
7,16,11,507.9,3.5,23.3
7,16,12,528.5,3.2,25.3
7,16,13,563.4,3.0,25.2
7,16,14,456.9,2.9,21.3
7,16,15,462.9,3.1,23.5
7,16,16,375.4,2.7,21.1
7,16,17,305.6,3.2,22.0
7,16,18,196.5,2.6,20.9
7,16,19,94.2,2.6,18.6
7,16,20,0.0,2.5,17.0
7,16,21,0.0,3.1,17.5
7,16,22,0.0,4.8,15.1
7,16,23,0.0,3.1,18.9
7,17,0,0.0,3.0,17.6
7,17,1,0.0,3.2,18.1
7,17,2,0.0,4.3,16.7
7,17,3,0.0,3.7,17.5
7,17,4,0.0,3.5,17.9
7,17,5,18.4,3.5,19.9
7,17,6,35.4,4.2,19.4
7,17,7,56.8,4.3,20.9
7,17,8,78.3,4.6,23.7
7,17,9,85.5,4.2,22.6
7,17,10,98.3,4.1,22.3
7,17,11,109.1,3.3,23.9
7,17,12,101.6,3.1,21.1
7,17,13,99.9,3.1,23.0
7,17,14,103.5,3.0,22.7
7,17,15,94.0,3.0,25.0
7,17,16,73.9,3.0,23.5
7,17,17,53.5,2.5,21.6
7,17,18,40.0,2.3,20.7
7,17,19,16.7,2.3,18.7
7,17,20,0.0,2.7,18.5
7,17,21,0.0,3.0,16.4
7,17,22,0.0,2.7,18.3
7,17,23,0.0,3.3,17.4
7,18,0,0.0,3.0,16.8
7,18,1,0.0,3.3,20.1
7,18,2,0.0,3.9,15.9
7,18,3,0.0,3.3,16.6
7,18,4,0.0,4.5,18.2
7,18,5,55.8,5.6,19.4
7,18,6,141.1,3.7,22.8
7,18,7,196.0,3.5,19.8
7,18,8,244.1,3.5,21.3
7,18,9,295.4,3.5,23.2
7,18,10,342.4,3.4,23.5
7,18,11,348.3,3.2,23.5
7,18,12,366.5,3.0,22.3
7,18,13,364.6,2.8,22.6
7,18,14,340.8,4.7,21.5
7,18,15,299.8,2.5,24.2
7,18,16,258.0,4.7,22.6
7,18,17,208.9,3.1,21.6
7,18,18,133.2,3.6,21.0
7,18,19,63.1,2.5,18.3
7,18,20,0.0,2.4,19.0
7,18,21,0.0,2.7,17.8
7,18,22,0.0,2.7,18.6
7,18,23,0.0,3.6,18.1
7,19,0,0.0,3.8,16.1
7,19,1,0.0,3.4,17.9
7,19,2,0.0,3.6,16.5
7,19,3,0.0,3.3,17.5
7,19,4,0.0,4.2,16.8
7,19,5,106.9,3.7,19.4
7,19,6,241.1,4.3,20.7
7,19,7,368.3,4.0,21.9
7,19,8,487.8,3.9,20.0
7,19,9,601.6,3.4,25.8
7,19,10,613.3,3.9,24.1
7,19,11,688.6,3.1,23.9
7,19,12,734.8,4.0,23.2
7,19,13,614.5,3.0,25.9
7,19,14,641.1,2.8,22.1
7,19,15,543.0,3.4,21.2
7,19,16,458.5,2.7,21.6
7,19,17,385.0,3.9,25.7
7,19,18,254.0,2.4,19.6
7,19,19,105.9,2.6,17.5
7,19,20,0.0,2.5,18.0
7,19,21,0.0,3.2,18.1
7,19,22,0.0,4.3,16.8
7,19,23,0.0,2.8,16.5
7,20,0,0.0,3.3,16.0
7,20,1,0.0,5.6,18.1
7,20,2,0.0,3.2,17.3
7,20,3,0.0,3.7,17.1
7,20,4,0.0,4.6,19.1
7,20,5,112.9,3.5,16.3
7,20,6,241.3,3.5,19.0
7,20,7,358.0,3.5,20.8
7,20,8,498.4,3.5,20.9
7,20,9,547.2,3.4,23.4
7,20,10,586.3,3.8,24.3
7,20,11,659.6,3.3,23.4
7,20,12,680.1,3.6,26.3
7,20,13,715.3,2.8,23.9
7,20,14,626.8,3.7,22.5
7,20,15,550.3,3.9,23.1
7,20,16,492.4,2.5,22.9
7,20,17,347.4,2.7,19.3
7,20,18,237.8,3.9,19.4
7,20,19,103.7,2.7,17.2
7,20,20,0.0,2.6,18.1
7,20,21,0.0,3.4,15.1
7,20,22,0.0,2.9,15.8
7,20,23,0.0,2.8,18.2
7,21,0,0.0,3.0,18.2
7,21,1,0.0,3.2,17.0
7,21,2,0.0,3.6,18.8
7,21,3,0.0,3.6,16.7
7,21,4,0.0,3.6,16.3
7,21,5,82.6,4.0,19.6
7,21,6,184.6,3.5,23.0
7,21,7,303.2,3.7,20.4
7,21,8,379.3,3.8,23.0
7,21,9,463.9,4.2,22.8
7,21,10,502.5,3.3,22.4
7,21,11,582.5,3.3,24.3
7,21,12,523.1,4.3,24.6
7,21,13,542.9,3.0,23.2
7,21,14,546.4,3.0,24.9
7,21,15,425.9,2.5,22.7
7,21,16,377.0,2.7,19.7
7,21,17,304.1,2.4,21.6
7,21,18,197.7,4.9,18.2
7,21,19,86.5,3.2,16.4
7,21,20,0.0,3.8,21.9
7,21,21,0.0,2.6,17.1
7,21,22,0.0,3.3,17.3
7,21,23,0.0,3.2,18.2
7,22,0,0.0,3.5,19.9
7,22,1,0.0,4.1,18.1
7,22,2,0.0,3.3,20.4
7,22,3,0.0,3.6,19.6
7,22,4,0.0,4.5,16.8
7,22,5,88.5,3.8,18.9
7,22,6,214.1,3.7,19.6
7,22,7,315.8,4.5,19.8
7,22,8,447.5,3.5,22.5
7,22,9,527.1,3.5,21.0
7,22,10,564.3,3.8,24.1
7,22,11,624.6,3.8,26.2
7,22,12,635.6,3.7,24.3
7,22,13,594.4,3.6,24.3
7,22,14,577.0,2.7,24.8
7,22,15,514.5,2.8,25.0
7,22,16,451.5,3.0,20.6
7,22,17,337.4,2.5,21.7
7,22,18,214.8,2.4,20.8
7,22,19,91.3,2.9,17.9
7,22,20,0.0,2.6,15.9
7,22,21,0.0,2.5,19.2
7,22,22,0.0,3.4,17.6
7,22,23,0.0,3.0,18.5
7,23,0,0.0,3.0,17.6
7,23,1,0.0,3.3,16.8
7,23,2,0.0,3.9,18.3
7,23,3,0.0,4.2,17.4
7,23,4,0.0,3.5,18.3
7,23,5,67.5,3.6,16.0
7,23,6,144.8,3.7,20.8
7,23,7,225.9,3.9,21.1
7,23,8,331.7,3.8,21.6
7,23,9,374.0,3.3,20.2
7,23,10,410.4,3.2,23.1
7,23,11,448.1,3.1,24.4
7,23,12,485.7,4.0,21.1
7,23,13,422.1,2.8,25.6
7,23,14,406.7,2.8,21.1
7,23,15,396.4,2.9,23.2
7,23,16,332.5,3.7,23.7
7,23,17,255.4,2.3,21.7
7,23,18,143.0,3.4,22.9
7,23,19,68.1,2.8,18.8
7,23,20,0.0,3.2,17.2
7,23,21,0.0,2.8,16.2
7,23,22,0.0,2.9,17.3
7,23,23,0.0,5.1,16.2
7,24,0,0.0,3.2,15.5
7,24,1,0.0,3.5,17.7
7,24,2,0.0,3.8,19.9
7,24,3,0.0,4.4,17.7
7,24,4,0.0,3.4,17.0
7,24,5,63.5,3.8,17.3
7,24,6,169.7,3.6,20.9
7,24,7,226.7,4.4,23.3
7,24,8,332.5,3.6,17.5
7,24,9,352.9,4.4,24.5
7,24,10,461.6,4.2,23.4
7,24,11,464.7,3.7,26.1
7,24,12,471.4,2.9,23.5
7,24,13,490.5,3.2,20.7
7,24,14,441.9,2.7,22.4
7,24,15,403.9,2.8,21.5
7,24,16,332.0,4.1,21.1
7,24,17,256.1,2.5,21.2
7,24,18,165.8,2.9,18.9
7,24,19,69.4,2.7,17.5
7,24,20,0.0,2.5,15.1
7,24,21,0.0,2.8,15.6
7,24,22,0.0,2.8,20.8
7,24,23,0.0,3.0,17.6
7,25,0,0.0,3.0,16.2
7,25,1,0.0,3.5,20.5
7,25,2,0.0,4.0,17.7
7,25,3,0.0,4.1,19.3
7,25,4,0.0,3.7,13.4
7,25,5,82.2,4.2,14.7
7,25,6,187.8,3.7,17.7
7,25,7,294.9,3.9,19.2
7,25,8,425.8,4.2,21.0
7,25,9,475.8,3.6,22.9
7,25,10,576.2,3.8,23.7
7,25,11,607.1,4.0,23.6
7,25,12,596.4,3.5,21.9
7,25,13,591.8,3.2,23.1
7,25,14,513.1,3.2,24.6
7,25,15,504.8,2.8,23.0
7,25,16,381.4,2.7,21.6
7,25,17,293.4,3.0,18.3
7,25,18,207.1,2.8,18.0
7,25,19,73.4,2.4,17.9
7,25,20,0.0,3.3,18.3
7,25,21,0.0,2.8,18.1
7,25,22,0.0,2.9,15.6
7,25,23,0.0,2.8,17.4
7,26,0,0.0,2.9,18.4
7,26,1,0.0,3.1,17.7
7,26,2,0.0,3.2,16.5
7,26,3,0.0,3.4,16.0
7,26,4,0.0,3.4,17.3
7,26,5,65.8,3.8,18.9
7,26,6,176.2,3.5,20.9
7,26,7,256.3,4.1,21.5
7,26,8,369.6,3.7,19.5
7,26,9,409.0,4.0,21.9
7,26,10,491.1,3.9,25.3
7,26,11,558.0,3.4,24.0
7,26,12,514.4,4.3,25.2
7,26,13,519.9,2.8,23.6
7,26,14,490.2,3.0,21.9
7,26,15,424.5,2.7,23.7
7,26,16,378.8,2.7,22.7
7,26,17,262.2,2.4,20.5
7,26,18,190.3,2.3,18.7
7,26,19,68.5,2.8,14.8
7,26,20,0.0,2.5,16.9
7,26,21,0.0,2.9,16.6
7,26,22,0.0,3.2,19.3
7,26,23,0.0,3.1,15.3
7,27,0,0.0,3.1,16.8
7,27,1,0.0,7.3,20.2
7,27,2,0.0,3.5,15.4
7,27,3,0.0,3.3,16.8
7,27,4,0.0,3.8,16.9
7,27,5,57.7,4.1,18.6
7,27,6,143.4,3.7,18.5
7,27,7,253.6,3.8,23.0
7,27,8,325.4,4.1,21.0
7,27,9,383.2,3.6,20.6
7,27,10,437.3,3.7,24.1
7,27,11,425.0,3.2,24.1
7,27,12,458.2,3.6,23.5
7,27,13,453.0,3.2,22.8
7,27,14,420.0,2.7,22.2
7,27,15,346.9,3.4,24.5
7,27,16,311.2,3.0,21.9
7,27,17,223.2,3.2,19.4
7,27,18,139.2,3.1,21.4
7,27,19,53.5,2.9,17.1
7,27,20,0.0,2.7,18.6
7,27,21,0.0,4.0,19.7
7,27,22,0.0,2.6,15.6
7,27,23,0.0,3.6,17.9
7,28,0,0.0,3.3,17.5
7,28,1,0.0,3.5,19.6
7,28,2,0.0,3.3,18.9
7,28,3,0.0,3.7,14.6
7,28,4,0.0,4.4,16.5
7,28,5,51.8,3.5,20.1
7,28,6,136.1,3.6,19.7
7,28,7,207.6,3.5,20.7
7,28,8,286.6,3.4,21.5
7,28,9,340.7,4.7,22.3
7,28,10,377.8,3.2,23.6
7,28,11,392.1,3.6,23.6
7,28,12,409.2,3.1,22.9
7,28,13,377.6,3.6,23.3
7,28,14,354.2,3.1,23.1
7,28,15,325.8,2.8,23.8
7,28,16,273.5,2.8,20.1
7,28,17,209.4,2.9,21.9
7,28,18,122.3,2.6,17.3
7,28,19,46.0,3.3,18.0
7,28,20,0.0,3.5,15.6
7,28,21,0.0,2.9,17.4
7,28,22,0.0,2.7,16.5
7,28,23,0.0,3.9,18.8
7,29,0,0.0,4.0,16.9
7,29,1,0.0,3.5,17.8
7,29,2,0.0,3.2,16.7
7,29,3,0.0,3.4,21.3
7,29,4,0.0,3.6,18.1
7,29,5,57.3,3.7,19.3
7,29,6,148.1,5.6,19.8
7,29,7,261.5,4.3,19.6
7,29,8,336.9,5.4,20.6
7,29,9,405.9,7.1,25.4
7,29,10,457.3,3.9,22.4
7,29,11,506.6,4.0,24.4
7,29,12,519.0,3.0,23.0
7,29,13,473.3,3.2,22.2
7,29,14,424.8,2.8,24.7
7,29,15,388.7,2.8,19.0
7,29,16,315.1,2.5,24.2
7,29,17,227.1,3.1,21.6
7,29,18,145.6,2.4,18.0
7,29,19,58.3,3.0,18.0
7,29,20,0.0,2.6,17.4
7,29,21,0.0,2.5,17.9
7,29,22,0.0,2.7,14.8
7,29,23,0.0,3.1,18.4
7,30,0,0.0,3.0,20.3
7,30,1,0.0,3.1,18.2
7,30,2,0.0,3.4,17.7
7,30,3,0.0,3.5,16.4
7,30,4,0.0,4.3,16.4
7,30,5,62.0,4.0,17.9
7,30,6,164.9,3.8,17.9
7,30,7,250.1,4.3,17.3
7,30,8,365.9,3.5,21.5
7,30,9,395.1,4.3,22.9
7,30,10,443.2,3.6,24.8
7,30,11,514.1,4.1,23.1
7,30,12,559.3,5.4,21.8
7,30,13,548.9,3.6,23.3
7,30,14,507.9,2.7,22.0
7,30,15,431.6,2.5,22.7
7,30,16,348.5,2.6,23.3
7,30,17,266.6,4.9,20.5
7,30,18,165.4,2.6,19.9
7,30,19,62.4,3.2,17.0
7,30,20,0.0,2.5,17.0
7,30,21,0.0,2.5,16.6
7,30,22,0.0,3.0,18.9
7,30,23,0.0,3.3,18.5
7,31,0,0.0,3.4,18.4
7,31,1,0.0,3.5,19.0
7,31,2,0.0,3.5,18.3
7,31,3,0.0,3.4,15.5
7,31,4,0.0,3.9,19.0
7,31,5,48.5,4.2,15.2
7,31,6,144.9,3.8,21.9
7,31,7,235.0,5.1,19.1
7,31,8,341.5,4.3,24.0
7,31,9,411.6,4.0,25.3
7,31,10,448.8,4.3,19.9
7,31,11,481.9,3.6,24.6
7,31,12,462.5,3.7,25.3
7,31,13,495.8,3.0,24.7
7,31,14,469.5,2.9,21.6
7,31,15,368.3,2.5,25.1
7,31,16,324.3,3.7,20.2
7,31,17,252.1,2.3,19.8
7,31,18,140.0,3.2,20.8
7,31,19,46.8,2.8,18.7
7,31,20,0.0,3.2,16.4
7,31,21,0.0,2.9,17.2
7,31,22,0.0,3.1,18.1
7,31,23,0.0,4.1,16.6
8,1,0,0.0,2.8,20.5
8,1,1,0.0,3.0,17.4
8,1,2,0.0,3.7,15.1
8,1,3,0.0,3.2,15.4
8,1,4,0.0,3.9,16.6
8,1,5,42.3,3.5,19.6
8,1,6,123.5,3.4,16.5
8,1,7,196.4,3.6,21.3
8,1,8,275.1,3.7,21.3
8,1,9,341.3,4.3,19.2
8,1,10,334.2,3.2,20.7
8,1,11,360.1,2.9,22.2
8,1,12,388.6,2.9,24.2
8,1,13,394.0,2.7,22.2
8,1,14,369.7,3.4,25.1
8,1,15,330.6,3.5,20.9
8,1,16,256.1,2.3,21.8
8,1,17,207.7,2.4,20.5
8,1,18,116.2,2.6,20.2
8,1,19,42.8,2.4,18.1
8,1,20,0.0,3.1,17.2
8,1,21,0.0,2.6,17.5
8,1,22,0.0,3.3,18.9
8,1,23,0.0,3.1,20.6
8,2,0,0.0,2.9,18.4
8,2,1,0.0,3.1,16.3
8,2,2,0.0,3.3,19.2
8,2,3,0.0,4.3,18.3
8,2,4,0.0,3.5,20.1
8,2,5,50.2,3.6,16.8
8,2,6,151.8,3.6,20.2
8,2,7,241.8,4.0,18.7
8,2,8,358.4,3.7,22.0
8,2,9,413.1,5.1,22.8
8,2,10,466.0,3.7,19.9
8,2,11,487.4,3.4,22.5
8,2,12,499.4,3.0,20.7
8,2,13,489.1,2.9,21.5
8,2,14,463.8,2.7,19.4
8,2,15,438.0,2.7,19.5
8,2,16,354.7,2.3,21.0
8,2,17,256.2,3.1,18.4
8,2,18,148.9,2.4,19.8
8,2,19,51.2,2.8,18.9
8,2,20,0.0,3.0,18.1
8,2,21,0.0,2.4,18.5
8,2,22,0.0,2.9,19.7
8,2,23,0.0,3.1,18.0
8,3,0,0.0,3.3,15.9
8,3,1,0.0,3.8,19.1
8,3,2,0.0,4.0,19.1
8,3,3,0.0,3.8,17.4
8,3,4,0.0,3.6,16.8
8,3,5,29.4,3.6,14.5
8,3,6,105.9,3.6,21.3
8,3,7,153.4,3.6,20.4
8,3,8,240.1,3.8,21.2
8,3,9,287.3,3.5,20.7
8,3,10,292.3,3.3,24.1
8,3,11,345.1,3.3,22.9
8,3,12,315.1,2.8,23.3
8,3,13,323.5,2.7,25.9
8,3,14,332.5,2.7,21.0
8,3,15,287.5,3.2,20.0
8,3,16,231.7,2.7,21.2
8,3,17,166.5,3.5,20.7
8,3,18,94.2,2.4,18.5
8,3,19,33.0,2.6,19.1
8,3,20,0.0,2.8,15.8
8,3,21,0.0,2.4,15.2
8,3,22,0.0,3.2,16.6
8,3,23,0.0,3.2,18.9
8,4,0,0.0,2.8,17.6
8,4,1,0.0,4.2,19.4
8,4,2,0.0,4.2,16.9
8,4,3,0.0,4.0,15.4
8,4,4,0.0,3.4,17.9
8,4,5,55.5,3.5,17.8
8,4,6,185.2,3.7,17.1
8,4,7,345.7,3.4,21.8
8,4,8,417.3,3.7,21.3
8,4,9,533.3,3.9,23.3
8,4,10,651.4,3.3,23.0
8,4,11,620.9,3.1,20.9
8,4,12,635.3,3.1,22.7
8,4,13,610.9,3.1,22.5
8,4,14,628.4,3.1,21.8
8,4,15,502.9,3.3,20.6
8,4,16,458.8,2.4,20.4
8,4,17,317.6,3.1,20.4
8,4,18,188.7,2.4,20.2
8,4,19,60.4,2.7,19.4
8,4,20,0.0,2.7,19.4
8,4,21,0.0,2.6,16.3
8,4,22,0.0,3.5,19.1
8,4,23,0.0,3.3,18.4
