month,day_of_year,day_of_week,hour,total_vehicles_per_hour,ev_vehicles_per_hour
7,208,4,10,3234.0000000000005,97.02000000000001
7,208,4,11,3234.0000000000005,97.02000000000001
7,208,4,12,3234.0000000000005,97.02000000000001
7,208,4,13,3234.0000000000005,97.02000000000001
7,208,4,14,3410.4000000000005,102.31200000000001
7,208,4,15,3645.6000000000004,109.36800000000001
7,208,4,16,3998.400000000001,119.95200000000003
7,208,4,17,4116.000000000001,123.48000000000002
7,208,4,18,3645.6000000000004,109.36800000000001
7,208,4,19,2940.0000000000005,88.20000000000002
7,208,4,20,2352.0000000000005,70.56000000000002
7,208,4,21,1881.6000000000004,56.448000000000015
7,208,4,22,1293.6000000000001,38.80800000000001
7,208,4,23,882.0000000000001,26.460000000000004
7,209,5,0,714.0000000000001,21.42
7,209,5,1,476.00000000000006,14.280000000000001
7,209,5,2,380.80000000000007,11.424000000000003
7,209,5,3,333.20000000000005,9.996000000000002
7,209,5,4,380.80000000000007,11.424000000000003
7,209,5,5,571.2,17.136000000000003
7,209,5,6,1190.0000000000002,35.70000000000001
7,209,5,7,1904.0000000000002,57.120000000000005
7,209,5,8,2618.0000000000005,78.54000000000002
7,209,5,9,3094.0000000000005,92.82000000000001
7,209,5,10,3236.8000000000006,97.10400000000003
7,209,5,11,3236.8000000000006,97.10400000000003
7,209,5,12,3094.0000000000005,92.82000000000001
7,209,5,13,2951.2000000000003,88.536
7,209,5,14,2856.0000000000005,85.68
7,209,5,15,2760.8000000000006,82.82400000000001
7,209,5,16,2618.0000000000005,78.54000000000002
7,209,5,17,2380.0000000000005,71.40000000000002
7,209,5,18,2142.0000000000005,64.26000000000002
7,209,5,19,1904.0000000000002,57.120000000000005
7,209,5,20,1666.0000000000005,49.98000000000002
7,209,5,21,1332.8000000000002,39.98400000000001
7,209,5,22,952.0000000000001,28.560000000000002
7,209,5,23,714.0000000000001,21.42
7,210,6,0,588.0,17.64
7,210,6,1,470.40000000000003,14.112000000000002
7,210,6,2,392.0,11.76
7,210,6,3,313.6,9.408
7,210,6,4,274.40000000000003,8.232000000000001
7,210,6,5,313.6,9.408
7,210,6,6,588.0,17.64
7,210,6,7,980.0,29.400000000000002
7,210,6,8,1489.6,44.687999999999995
7,210,6,9,1960.0,58.800000000000004
7,210,6,10,2273.6,68.208
7,210,6,11,2430.4,72.912
7,210,6,12,2352.0,70.56
7,210,6,13,2273.6,68.208
7,210,6,14,2352.0,70.56
7,210,6,15,2548.0,76.44
7,210,6,16,2665.6000000000004,79.96800000000002
7,210,6,17,2744.0000000000005,82.32000000000002
7,210,6,18,2352.0,70.56
7,210,6,19,1960.0,58.800000000000004
7,210,6,20,1568.0,47.04
7,210,6,21,1254.4,37.632
7,210,6,22,862.4,25.872
7,210,6,23,666.4000000000001,19.992000000000004
7,211,0,0,672.0000000000001,20.160000000000004
7,211,0,1,448.00000000000006,13.440000000000001
7,211,0,2,392.00000000000006,11.760000000000002
7,211,0,3,392.00000000000006,11.760000000000002
7,211,0,4,560.0000000000001,16.800000000000004
7,211,0,5,1120.0000000000002,33.60000000000001
7,211,0,6,2520.0000000000005,75.60000000000001
7,211,0,7,3640.0000000000005,109.2
7,211,0,8,3920.000000000001,117.60000000000002
7,211,0,9,3360.0000000000005,100.80000000000001
7,211,0,10,3080.0000000000005,92.40000000000002
7,211,0,11,3080.0000000000005,92.40000000000002
7,211,0,12,3080.0000000000005,92.40000000000002
7,211,0,13,3080.0000000000005,92.40000000000002
7,211,0,14,3248.0000000000005,97.44000000000001
7,211,0,15,3472.0000000000005,104.16000000000003
7,211,0,16,3808.000000000001,114.24000000000004
7,211,0,17,3920.000000000001,117.60000000000002
7,211,0,18,3472.0000000000005,104.16000000000003
7,211,0,19,2800.0000000000005,84.00000000000001
7,211,0,20,2240.0000000000005,67.20000000000002
7,211,0,21,1792.0000000000002,53.760000000000005
7,211,0,22,1232.0,36.96
7,211,0,23,840.0000000000001,25.200000000000003
7,212,1,0,685.44,20.563200000000002
7,212,1,1,456.9600000000001,13.708800000000004
7,212,1,2,399.84000000000003,11.9952
7,212,1,3,399.84000000000003,11.9952
7,212,1,4,571.2,17.136000000000003
7,212,1,5,1142.4,34.272000000000006
7,212,1,6,2570.4,77.11200000000001
7,212,1,7,3712.8000000000006,111.38400000000001
7,212,1,8,3998.400000000001,119.95200000000003
7,212,1,9,3427.2000000000003,102.81600000000002
7,212,1,10,3141.6000000000004,94.248
7,212,1,11,3141.6000000000004,94.248
7,212,1,12,3141.6000000000004,94.248
7,212,1,13,3141.6000000000004,94.248
7,212,1,14,3312.9600000000005,99.38880000000002
7,212,1,15,3541.4400000000005,106.2432
7,212,1,16,3884.1600000000008,116.52480000000003
7,212,1,17,3998.400000000001,119.95200000000003
7,212,1,18,3541.4400000000005,106.2432
7,212,1,19,2856.0000000000005,85.68
7,212,1,20,2284.8,68.54400000000001
7,212,1,21,1827.8400000000004,54.835200000000015
7,212,1,22,1256.64,37.699200000000005
7,212,1,23,856.8000000000001,25.704000000000004
7,213,2,0,692.1600000000001,20.764800000000005
7,213,2,1,461.44000000000005,13.843200000000003
7,213,2,2,403.76000000000005,12.112800000000002
7,213,2,3,403.76000000000005,12.112800000000002
7,213,2,4,576.8000000000001,17.304000000000002
7,213,2,5,1153.6000000000001,34.608000000000004
7,213,2,6,2595.6000000000004,77.86800000000001
7,213,2,7,3749.2000000000007,112.47600000000003
7,213,2,8,4037.600000000001,121.12800000000003
7,213,2,9,3460.8,103.82400000000001
7,213,2,10,3172.4000000000005,95.17200000000003
7,213,2,11,3172.4000000000005,95.17200000000003
7,213,2,12,3172.4000000000005,95.17200000000003
7,213,2,13,3172.4000000000005,95.17200000000003
7,213,2,14,3345.4400000000005,100.3632
7,213,2,15,3576.1600000000003,107.2848
7,213,2,16,3922.2400000000007,117.66720000000004
7,213,2,17,4037.600000000001,121.12800000000003
7,213,2,18,3576.1600000000003,107.2848
7,213,2,19,2884.0000000000005,86.52000000000002
7,213,2,20,2307.2000000000003,69.21600000000001
7,213,2,21,1845.7600000000002,55.37280000000001
7,213,2,22,1268.96,38.0688
7,213,2,23,865.2,25.956000000000003
8,214,3,0,673.2,20.196
8,214,3,1,448.80000000000007,13.464000000000002
8,214,3,2,392.70000000000005,11.781
8,214,3,3,392.70000000000005,11.781
8,214,3,4,561.0000000000001,16.830000000000005
8,214,3,5,1122.0000000000002,33.66000000000001
8,214,3,6,2524.5000000000005,75.73500000000001
8,214,3,7,3646.5000000000005,109.39500000000001
8,214,3,8,3927.000000000001,117.81000000000002
8,214,3,9,3366.0000000000005,100.98000000000002
8,214,3,10,3085.5000000000005,92.56500000000001
8,214,3,11,3085.5000000000005,92.56500000000001
8,214,3,12,3085.5000000000005,92.56500000000001
8,214,3,13,3085.5000000000005,92.56500000000001
8,214,3,14,3253.8000000000006,97.61400000000002
8,214,3,15,3478.2000000000003,104.346
8,214,3,16,3814.8000000000006,114.44400000000002
8,214,3,17,3927.000000000001,117.81000000000002
8,214,3,18,3478.2000000000003,104.346
8,214,3,19,2805.0000000000005,84.15000000000002
8,214,3,20,2244.0000000000005,67.32000000000002
8,214,3,21,1795.2000000000003,53.85600000000001
8,214,3,22,1234.2,37.026
8,214,3,23,841.5000000000001,25.245000000000005
8,215,4,0,693.0000000000001,20.790000000000006
8,215,4,1,462.00000000000006,13.860000000000003
8,215,4,2,404.25000000000006,12.127500000000001
8,215,4,3,404.25000000000006,12.127500000000001
8,215,4,4,577.5000000000001,17.325000000000003
8,215,4,5,1155.0000000000002,34.650000000000006
8,215,4,6,2598.7500000000005,77.96250000000002
8,215,4,7,3753.7500000000005,112.61250000000001
8,215,4,8,4042.500000000001,121.27500000000003
8,215,4,9,3465.0000000000005,103.95
8,215,4,10,3176.2500000000005,95.28750000000002
8,215,4,11,3176.2500000000005,95.28750000000002
8,215,4,12,3176.2500000000005,95.28750000000002
8,215,4,13,3176.2500000000005,95.28750000000002
8,215,4,14,3349.5000000000005,100.48500000000001
8,215,4,15,3580.5000000000005,107.41500000000002
8,215,4,16,3927.000000000001,117.81000000000002
8,215,4,17,4042.500000000001,121.27500000000003
8,215,4,18,3580.5000000000005,107.41500000000002
8,215,4,19,2887.5000000000005,86.62500000000001
8,215,4,20,2310.0000000000005,69.30000000000001
8,215,4,21,1848.0000000000002,55.44000000000001
8,215,4,22,1270.5,38.115
8,215,4,23,866.2500000000001,25.9875
8,216,5,0,701.2500000000001,21.037500000000005
8,216,5,1,467.50000000000006,14.025
8,216,5,2,374.00000000000006,11.220000000000002
8,216,5,3,327.25000000000006,9.817500000000003
8,216,5,4,374.00000000000006,11.220000000000002
8,216,5,5,561.0000000000001,16.830000000000005
8,216,5,6,1168.7500000000002,35.06250000000001
8,216,5,7,1870.0000000000002,56.1
8,216,5,8,2571.2500000000005,77.13750000000002
8,216,5,9,3038.7500000000005,91.16250000000002
8,216,5,10,3179.000000000001,95.37000000000003
8,216,5,11,3179.000000000001,95.37000000000003
8,216,5,12,3038.7500000000005,91.16250000000002
8,216,5,13,2898.5000000000005,86.95500000000001
8,216,5,14,2805.0000000000005,84.15000000000002
8,216,5,15,2711.5000000000005,81.34500000000003
8,216,5,16,2571.2500000000005,77.13750000000002
8,216,5,17,2337.5000000000005,70.12500000000001
8,216,5,18,2103.7500000000005,63.11250000000001
8,216,5,19,1870.0000000000002,56.1
8,216,5,20,1636.2500000000005,49.08750000000001
8,216,5,21,1309.0000000000002,39.27000000000001
8,216,5,22,935.0000000000001,28.05
8,216,5,23,701.2500000000001,21.037500000000005
8,217,6,0,577.5,17.325
8,217,6,1,462.0,13.86
8,217,6,2,385.0,11.55
8,217,6,3,308.0,9.24
8,217,6,4,269.5,8.084999999999999
8,217,6,5,308.0,9.24
8,217,6,6,577.5,17.325
8,217,6,7,962.5,28.875
8,217,6,8,1463.0,43.89
8,217,6,9,1925.0,57.75
8,217,6,10,2233.0,66.99
8,217,6,11,2387.0,71.61
8,217,6,12,2310.0,69.3
8,217,6,13,2233.0,66.99
8,217,6,14,2310.0,69.3
8,217,6,15,2502.5,75.075
8,217,6,16,2618.0,78.54
8,217,6,17,2695.0000000000005,80.85000000000002
8,217,6,18,2310.0,69.3
8,217,6,19,1925.0,57.75
8,217,6,20,1540.0,46.2
8,217,6,21,1232.0,36.96
8,217,6,22,847.0,25.41
8,217,6,23,654.5,19.635
8,218,0,0,660.0000000000001,19.800000000000004
8,218,0,1,440.00000000000006,13.200000000000001
8,218,0,2,385.00000000000006,11.550000000000002
8,218,0,3,385.00000000000006,11.550000000000002
8,218,0,4,550.0000000000001,16.500000000000004
8,218,0,5,1100.0000000000002,33.00000000000001
8,218,0,6,2475.0000000000005,74.25000000000001
8,218,0,7,3575.0000000000005,107.25
8,218,0,8,3850.000000000001,115.50000000000003
8,218,0,9,3300.0000000000005,99.00000000000001
8,218,0,10,3025.0000000000005,90.75000000000001
8,218,0,11,3025.0000000000005,90.75000000000001
8,218,0,12,3025.0000000000005,90.75000000000001
8,218,0,13,3025.0000000000005,90.75000000000001
8,218,0,14,3190.0000000000005,95.70000000000002
8,218,0,15,3410.0000000000005,102.30000000000001
8,218,0,16,3740.000000000001,112.20000000000003
8,218,0,17,3850.000000000001,115.50000000000003
8,218,0,18,3410.0000000000005,102.30000000000001
8,218,0,19,2750.0000000000005,82.50000000000001
8,218,0,20,2200.0000000000005,66.00000000000001
8,218,0,21,1760.0000000000002,52.800000000000004
8,218,0,22,1210.0,36.300000000000004
8,218,0,23,825.0000000000001,24.750000000000004
8,219,1,0,673.2,20.196
8,219,1,1,448.80000000000007,13.464000000000002
8,219,1,2,392.70000000000005,11.781
8,219,1,3,392.70000000000005,11.781
8,219,1,4,561.0000000000001,16.830000000000005
8,219,1,5,1122.0000000000002,33.66000000000001
8,219,1,6,2524.5000000000005,75.73500000000001
8,219,1,7,3646.5000000000005,109.39500000000001
8,219,1,8,3927.000000000001,117.81000000000002
8,219,1,9,3366.0000000000005,100.98000000000002
8,219,1,10,3085.5000000000005,92.56500000000001
8,219,1,11,3085.5000000000005,92.56500000000001
8,219,1,12,3085.5000000000005,92.56500000000001
8,219,1,13,3085.5000000000005,92.56500000000001
8,219,1,14,3253.8000000000006,97.61400000000002
8,219,1,15,3478.2000000000003,104.346
8,219,1,16,3814.8000000000006,114.44400000000002
8,219,1,17,3927.000000000001,117.81000000000002
8,219,1,18,3478.2000000000003,104.346
8,219,1,19,2805.0000000000005,84.15000000000002
8,219,1,20,2244.0000000000005,67.32000000000002
8,219,1,21,1795.2000000000003,53.85600000000001
8,219,1,22,1234.2,37.026
8,219,1,23,841.5000000000001,25.245000000000005
8,220,2,0,679.8000000000001,20.394000000000005
8,220,2,1,453.20000000000005,13.596000000000002
8,220,2,2,396.55000000000007,11.896500000000003
8,220,2,3,396.55000000000007,11.896500000000003
8,220,2,4,566.5000000000001,16.995
8,220,2,5,1133.0000000000002,33.99
8,220,2,6,2549.2500000000005,76.4775
8,220,2,7,3682.2500000000005,110.46750000000003
8,220,2,8,3965.500000000001,118.96500000000003
8,220,2,9,3399.0000000000005,101.97000000000001
8,220,2,10,3115.7500000000005,93.47250000000003
8,220,2,11,3115.7500000000005,93.47250000000003
8,220,2,12,3115.7500000000005,93.47250000000003
8,220,2,13,3115.7500000000005,93.47250000000003
8,220,2,14,3285.7000000000007,98.57100000000003
8,220,2,15,3512.3000000000006,105.36900000000001
8,220,2,16,3852.2000000000007,115.56600000000002
8,220,2,17,3965.500000000001,118.96500000000003
8,220,2,18,3512.3000000000006,105.36900000000001
8,220,2,19,2832.5000000000005,84.97500000000002
8,220,2,20,2266.0000000000005,67.98
8,220,2,21,1812.8000000000002,54.38400000000001
8,220,2,22,1246.3000000000002,37.389
8,220,2,23,849.7500000000001,25.492500000000003
8,221,3,0,673.2,20.196
8,221,3,1,448.80000000000007,13.464000000000002
8,221,3,2,392.70000000000005,11.781
8,221,3,3,392.70000000000005,11.781
8,221,3,4,561.0000000000001,16.830000000000005
8,221,3,5,1122.0000000000002,33.66000000000001
8,221,3,6,2524.5000000000005,75.73500000000001
8,221,3,7,3646.5000000000005,109.39500000000001
8,221,3,8,3927.000000000001,117.81000000000002
8,221,3,9,3366.0000000000005,100.98000000000002
8,221,3,10,3085.5000000000005,92.56500000000001
8,221,3,11,3085.5000000000005,92.56500000000001
8,221,3,12,3085.5000000000005,92.56500000000001
8,221,3,13,3085.5000000000005,92.56500000000001
8,221,3,14,3253.8000000000006,97.61400000000002
8,221,3,15,3478.2000000000003,104.346
8,221,3,16,3814.8000000000006,114.44400000000002
8,221,3,17,3927.000000000001,117.81000000000002
8,221,3,18,3478.2000000000003,104.346
8,221,3,19,2805.0000000000005,84.15000000000002
8,221,3,20,2244.0000000000005,67.32000000000002
8,221,3,21,1795.2000000000003,53.85600000000001
8,221,3,22,1234.2,37.026
8,221,3,23,841.5000000000001,25.245000000000005
8,222,4,0,693.0000000000001,20.790000000000006
8,222,4,1,462.00000000000006,13.860000000000003
8,222,4,2,404.25000000000006,12.127500000000001
8,222,4,3,404.25000000000006,12.127500000000001
8,222,4,4,577.5000000000001,17.325000000000003
8,222,4,5,1155.0000000000002,34.650000000000006
8,222,4,6,2598.7500000000005,77.96250000000002
8,222,4,7,3753.7500000000005,112.61250000000001
8,222,4,8,4042.500000000001,121.27500000000003
8,222,4,9,3465.0000000000005,103.95
8,222,4,10,3176.2500000000005,95.28750000000002
8,222,4,11,3176.2500000000005,95.28750000000002
8,222,4,12,3176.2500000000005,95.28750000000002
8,222,4,13,3176.2500000000005,95.28750000000002
8,222,4,14,3349.5000000000005,100.48500000000001
8,222,4,15,3580.5000000000005,107.41500000000002
8,222,4,16,3927.000000000001,117.81000000000002
8,222,4,17,4042.500000000001,121.27500000000003
8,222,4,18,3580.5000000000005,107.41500000000002
8,222,4,19,2887.5000000000005,86.62500000000001
8,222,4,20,2310.0000000000005,69.30000000000001
8,222,4,21,1848.0000000000002,55.44000000000001
8,222,4,22,1270.5,38.115
8,222,4,23,866.2500000000001,25.9875
8,223,5,0,701.2500000000001,21.037500000000005
8,223,5,1,467.50000000000006,14.025
8,223,5,2,374.00000000000006,11.220000000000002
8,223,5,3,327.25000000000006,9.817500000000003
8,223,5,4,374.00000000000006,11.220000000000002
8,223,5,5,561.0000000000001,16.830000000000005
8,223,5,6,1168.7500000000002,35.06250000000001
8,223,5,7,1870.0000000000002,56.1
8,223,5,8,2571.2500000000005,77.13750000000002
8,223,5,9,3038.7500000000005,91.16250000000002
8,223,5,10,3179.000000000001,95.37000000000003
8,223,5,11,3179.000000000001,95.37000000000003
8,223,5,12,3038.7500000000005,91.16250000000002
8,223,5,13,2898.5000000000005,86.95500000000001
8,223,5,14,2805.0000000000005,84.15000000000002
8,223,5,15,2711.5000000000005,81.34500000000003
8,223,5,16,2571.2500000000005,77.13750000000002
8,223,5,17,2337.5000000000005,70.12500000000001
8,223,5,18,2103.7500000000005,63.11250000000001
8,223,5,19,1870.0000000000002,56.1
8,223,5,20,1636.2500000000005,49.08750000000001
8,223,5,21,1309.0000000000002,39.27000000000001
8,223,5,22,935.0000000000001,28.05
8,223,5,23,701.2500000000001,21.037500000000005
8,224,6,0,577.5,17.325
8,224,6,1,462.0,13.86
8,224,6,2,385.0,11.55
8,224,6,3,308.0,9.24
8,224,6,4,269.5,8.084999999999999
8,224,6,5,308.0,9.24
8,224,6,6,577.5,17.325
8,224,6,7,962.5,28.875
8,224,6,8,1463.0,43.89
8,224,6,9,1925.0,57.75
8,224,6,10,2233.0,66.99
8,224,6,11,2387.0,71.61
8,224,6,12,2310.0,69.3
8,224,6,13,2233.0,66.99
8,224,6,14,2310.0,69.3
8,224,6,15,2502.5,75.075
8,224,6,16,2618.0,78.54
8,224,6,17,2695.0000000000005,80.85000000000002
8,224,6,18,2310.0,69.3
8,224,6,19,1925.0,57.75
8,224,6,20,1540.0,46.2
8,224,6,21,1232.0,36.96
8,224,6,22,847.0,25.41
8,224,6,23,654.5,19.635
8,225,0,0,660.0000000000001,19.800000000000004
8,225,0,1,440.00000000000006,13.200000000000001
8,225,0,2,385.00000000000006,11.550000000000002
8,225,0,3,385.00000000000006,11.550000000000002
8,225,0,4,550.0000000000001,16.500000000000004
8,225,0,5,1100.0000000000002,33.00000000000001
8,225,0,6,2475.0000000000005,74.25000000000001
8,225,0,7,3575.0000000000005,107.25
8,225,0,8,3850.000000000001,115.50000000000003
8,225,0,9,3300.0000000000005,99.00000000000001
8,225,0,10,3025.0000000000005,90.75000000000001
8,225,0,11,3025.0000000000005,90.75000000000001
8,225,0,12,3025.0000000000005,90.75000000000001
8,225,0,13,3025.0000000000005,90.75000000000001
8,225,0,14,3190.0000000000005,95.70000000000002
8,225,0,15,3410.0000000000005,102.30000000000001
8,225,0,16,3740.000000000001,112.20000000000003
8,225,0,17,3850.000000000001,115.50000000000003
8,225,0,18,3410.0000000000005,102.30000000000001
8,225,0,19,2750.0000000000005,82.50000000000001
8,225,0,20,2200.0000000000005,66.00000000000001
8,225,0,21,1760.0000000000002,52.800000000000004
8,225,0,22,1210.0,36.300000000000004
8,225,0,23,825.0000000000001,24.750000000000004
8,226,1,0,673.2,20.196
8,226,1,1,448.80000000000007,13.464000000000002
8,226,1,2,392.70000000000005,11.781
8,226,1,3,392.70000000000005,11.781
8,226,1,4,561.0000000000001,16.830000000000005
8,226,1,5,1122.0000000000002,33.66000000000001
8,226,1,6,2524.5000000000005,75.73500000000001
8,226,1,7,3646.5000000000005,109.39500000000001
8,226,1,8,3927.000000000001,117.81000000000002
8,226,1,9,3366.0000000000005,100.98000000000002
8,226,1,10,3085.5000000000005,92.56500000000001
8,226,1,11,3085.5000000000005,92.56500000000001
8,226,1,12,3085.5000000000005,92.56500000000001
8,226,1,13,3085.5000000000005,92.56500000000001
8,226,1,14,3253.8000000000006,97.61400000000002
8,226,1,15,3478.2000000000003,104.346
8,226,1,16,3814.8000000000006,114.44400000000002
8,226,1,17,3927.000000000001,117.81000000000002
8,226,1,18,3478.2000000000003,104.346
8,226,1,19,2805.0000000000005,84.15000000000002
8,226,1,20,2244.0000000000005,67.32000000000002
8,226,1,21,1795.2000000000003,53.85600000000001
8,226,1,22,1234.2,37.026
8,226,1,23,841.5000000000001,25.245000000000005
8,227,2,0,679.8000000000001,20.394000000000005
8,227,2,1,453.20000000000005,13.596000000000002
8,227,2,2,396.55000000000007,11.896500000000003
8,227,2,3,396.55000000000007,11.896500000000003
8,227,2,4,566.5000000000001,16.995
8,227,2,5,1133.0000000000002,33.99
8,227,2,6,2549.2500000000005,76.4775
8,227,2,7,3682.2500000000005,110.46750000000003
8,227,2,8,3965.500000000001,118.96500000000003
8,227,2,9,3399.0000000000005,101.97000000000001
8,227,2,10,3115.7500000000005,93.47250000000003
8,227,2,11,3115.7500000000005,93.47250000000003
8,227,2,12,3115.7500000000005,93.47250000000003
8,227,2,13,3115.7500000000005,93.47250000000003
8,227,2,14,3285.7000000000007,98.57100000000003
8,227,2,15,3512.3000000000006,105.36900000000001
8,227,2,16,3852.2000000000007,115.56600000000002
8,227,2,17,3965.500000000001,118.96500000000003
8,227,2,18,3512.3000000000006,105.36900000000001
8,227,2,19,2832.5000000000005,84.97500000000002
8,227,2,20,2266.0000000000005,67.98
8,227,2,21,1812.8000000000002,54.38400000000001
8,227,2,22,1246.3000000000002,37.389
8,227,2,23,849.7500000000001,25.492500000000003
8,228,3,0,673.2,20.196
8,228,3,1,448.80000000000007,13.464000000000002
8,228,3,2,392.70000000000005,11.781
8,228,3,3,392.70000000000005,11.781
8,228,3,4,561.0000000000001,16.830000000000005
8,228,3,5,1122.0000000000002,33.66000000000001
8,228,3,6,2524.5000000000005,75.73500000000001
8,228,3,7,3646.5000000000005,109.39500000000001
8,228,3,8,3927.000000000001,117.81000000000002
8,228,3,9,3366.0000000000005,100.98000000000002
8,228,3,10,3085.5000000000005,92.56500000000001
8,228,3,11,3085.5000000000005,92.56500000000001
8,228,3,12,3085.5000000000005,92.56500000000001
8,228,3,13,3085.5000000000005,92.56500000000001
8,228,3,14,3253.8000000000006,97.61400000000002
8,228,3,15,3478.2000000000003,104.346
8,228,3,16,3814.8000000000006,114.44400000000002
8,228,3,17,3927.000000000001,117.81000000000002
8,228,3,18,3478.2000000000003,104.346
8,228,3,19,2805.0000000000005,84.15000000000002
8,228,3,20,2244.0000000000005,67.32000000000002
8,228,3,21,1795.2000000000003,53.85600000000001
8,228,3,22,1234.2,37.026
8,228,3,23,841.5000000000001,25.245000000000005
8,229,4,0,693.0000000000001,20.790000000000006
8,229,4,1,462.00000000000006,13.860000000000003
8,229,4,2,404.25000000000006,12.127500000000001
8,229,4,3,404.25000000000006,12.127500000000001
8,229,4,4,577.5000000000001,17.325000000000003
8,229,4,5,1155.0000000000002,34.650000000000006
8,229,4,6,2598.7500000000005,77.96250000000002
8,229,4,7,3753.7500000000005,112.61250000000001
8,229,4,8,4042.500000000001,121.27500000000003
8,229,4,9,3465.0000000000005,103.95
8,229,4,10,3176.2500000000005,95.28750000000002
8,229,4,11,3176.2500000000005,95.28750000000002
8,229,4,12,3176.2500000000005,95.28750000000002
8,229,4,13,3176.2500000000005,95.28750000000002
8,229,4,14,3349.5000000000005,100.48500000000001
8,229,4,15,3580.5000000000005,107.41500000000002
8,229,4,16,3927.000000000001,117.81000000000002
8,229,4,17,4042.500000000001,121.27500000000003
8,229,4,18,3580.5000000000005,107.41500000000002
8,229,4,19,2887.5000000000005,86.62500000000001
8,229,4,20,2310.0000000000005,69.30000000000001
8,229,4,21,1848.0000000000002,55.44000000000001
8,229,4,22,1270.5,38.115
8,229,4,23,866.2500000000001,25.9875
8,230,5,0,701.2500000000001,21.037500000000005
8,230,5,1,467.50000000000006,14.025
8,230,5,2,374.00000000000006,11.220000000000002
8,230,5,3,327.25000000000006,9.817500000000003
8,230,5,4,374.00000000000006,11.220000000000002
8,230,5,5,561.0000000000001,16.830000000000005
8,230,5,6,1168.7500000000002,35.06250000000001
8,230,5,7,1870.0000000000002,56.1
8,230,5,8,2571.2500000000005,77.13750000000002
8,230,5,9,3038.7500000000005,91.16250000000002
8,230,5,10,3179.000000000001,95.37000000000003
8,230,5,11,3179.000000000001,95.37000000000003
8,230,5,12,3038.7500000000005,91.16250000000002
8,230,5,13,2898.5000000000005,86.95500000000001
8,230,5,14,2805.0000000000005,84.15000000000002
8,230,5,15,2711.5000000000005,81.34500000000003
8,230,5,16,2571.2500000000005,77.13750000000002
8,230,5,17,2337.5000000000005,70.12500000000001
8,230,5,18,2103.7500000000005,63.11250000000001
8,230,5,19,1870.0000000000002,56.1
8,230,5,20,1636.2500000000005,49.08750000000001
8,230,5,21,1309.0000000000002,39.27000000000001
8,230,5,22,935.0000000000001,28.05
8,230,5,23,701.2500000000001,21.037500000000005
8,231,6,0,577.5,17.325
8,231,6,1,462.0,13.86
8,231,6,2,385.0,11.55
8,231,6,3,308.0,9.24
8,231,6,4,269.5,8.084999999999999
8,231,6,5,308.0,9.24
8,231,6,6,577.5,17.325
8,231,6,7,962.5,28.875
8,231,6,8,1463.0,43.89
8,231,6,9,1925.0,57.75
8,231,6,10,2233.0,66.99
8,231,6,11,2387.0,71.61
8,231,6,12,2310.0,69.3
8,231,6,13,2233.0,66.99
8,231,6,14,2310.0,69.3
8,231,6,15,2502.5,75.075
8,231,6,16,2618.0,78.54
8,231,6,17,2695.0000000000005,80.85000000000002
8,231,6,18,2310.0,69.3
8,231,6,19,1925.0,57.75
8,231,6,20,1540.0,46.2
8,231,6,21,1232.0,36.96
8,231,6,22,847.0,25.41
8,231,6,23,654.5,19.635
8,232,0,0,660.0000000000001,19.800000000000004
8,232,0,1,440.00000000000006,13.200000000000001
8,232,0,2,385.00000000000006,11.550000000000002
8,232,0,3,385.00000000000006,11.550000000000002
8,232,0,4,550.0000000000001,16.500000000000004
8,232,0,5,1100.0000000000002,33.00000000000001
8,232,0,6,2475.0000000000005,74.25000000000001
8,232,0,7,3575.0000000000005,107.25
8,232,0,8,3850.000000000001,115.50000000000003
8,232,0,9,3300.0000000000005,99.00000000000001
8,232,0,10,3025.0000000000005,90.75000000000001
8,232,0,11,3025.0000000000005,90.75000000000001
8,232,0,12,3025.0000000000005,90.75000000000001
8,232,0,13,3025.0000000000005,90.75000000000001
8,232,0,14,3190.0000000000005,95.70000000000002
8,232,0,15,3410.0000000000005,102.30000000000001
8,232,0,16,3740.000000000001,112.20000000000003
8,232,0,17,3850.000000000001,115.50000000000003
8,232,0,18,3410.0000000000005,102.30000000000001
8,232,0,19,2750.0000000000005,82.50000000000001
8,232,0,20,2200.0000000000005,66.00000000000001
8,232,0,21,1760.0000000000002,52.800000000000004
8,232,0,22,1210.0,36.300000000000004
8,232,0,23,825.0000000000001,24.750000000000004
8,233,1,0,673.2,20.196
8,233,1,1,448.80000000000007,13.464000000000002
8,233,1,2,392.70000000000005,11.781
8,233,1,3,392.70000000000005,11.781
8,233,1,4,561.0000000000001,16.830000000000005
8,233,1,5,1122.0000000000002,33.66000000000001
8,233,1,6,2524.5000000000005,75.73500000000001
8,233,1,7,3646.5000000000005,109.39500000000001
8,233,1,8,3927.000000000001,117.81000000000002
8,233,1,9,3366.0000000000005,100.98000000000002
8,233,1,10,3085.5000000000005,92.56500000000001
8,233,1,11,3085.5000000000005,92.56500000000001
8,233,1,12,3085.5000000000005,92.56500000000001
8,233,1,13,3085.5000000000005,92.56500000000001
8,233,1,14,3253.8000000000006,97.61400000000002
8,233,1,15,3478.2000000000003,104.346
8,233,1,16,3814.8000000000006,114.44400000000002
8,233,1,17,3927.000000000001,117.81000000000002
8,233,1,18,3478.2000000000003,104.346
8,233,1,19,2805.0000000000005,84.15000000000002
8,233,1,20,2244.0000000000005,67.32000000000002
8,233,1,21,1795.2000000000003,53.85600000000001
